foxf1_normalized	bmp4_normalized
0.170913	0.126108
0.255839	0.114222
0.340764	0.120064
0.363057	0.121475
0.251592	0.122280
0.378981	0.129331
0.246285	0.117043
0.223992	0.140210
0.313163	0.186342
0.227176	0.149879
0.187898	0.155520
0.195329	0.145649
0.306794	0.124093
0.263270	0.106970
0.286624	0.109589
0.417197	0.128727
0.328025	0.112611
0.197452	0.122885
0.282378	0.134367
0.256900	0.133360
0.322718	0.151289
0.372611	0.127115
0.354565	0.165794
0.322718	0.141821
0.420382	0.157131
0.323779	0.127115
0.243100	0.132554
0.175159	0.119863
0.302548	0.127720
0.197452	0.108582
0.234607	0.119259
0.291932	0.102740
0.245223	0.115028
0.231423	0.062047
0.322718	0.094077
0.265393	0.097703
0.347134	0.090250
0.251592	0.091861
0.219745	0.108783
0.176221	0.101934
0.312102	0.111604
0.245223	0.101934
0.349257	0.119863
0.349257	0.107373
0.250531	0.095689
0.302548	0.079371
0.197452	0.089847
0.119958	0.106366
0.238854	0.081990
0.288747	0.085214
0.269639	0.089243
0.279193	0.086422
0.247346	0.075544
0.319533	0.068695
0.176221	0.072522
0.253715	0.061644
0.159236	0.065673
0.159236	0.058824
0.291932	0.071716
0.234607	0.048751
0.094480	0.053586
0.221868	0.036261
0.302548	0.044923
0.006369	0.032836
0.267516	0.060032
0.298301	0.045326
0.339703	0.047542
0.359873	0.048751
0.173036	0.035455
0.133758	0.031225
0.337580	0.042305
0.235669	0.029210
0.186837	0.031225
0.113588	0.021152
0.246285	0.029412
0.191083	0.019339
0.255839	0.025383
0.369427	0.030218
0.287686	0.024778
0.294055	0.022361
0.301486	0.033239
0.285563	0.063457
0.279193	0.035657
0.242038	0.021757
0.294055	0.007454
0.418259	0.010274
0.340764	0.046334
0.232484	0.031426
0.136943	0.048147
0.173036	0.041902
0.179406	0.070105
0.158174	0.047744
0.215499	0.072119
0.149682	0.066882
0.085987	0.061644
0.274947	0.064666
0.309979	0.060032
0.313163	0.077357
0.305732	0.093272
0.200637	0.123086
0.076433	0.113820
0.161359	0.148872
0.127389	0.159952
0.163482	0.151894
0.217622	0.143634
0.267516	0.188558
0.227176	0.153505
0.284501	0.154512
0.324841	0.159750
0.169851	0.135173
0.184713	0.139001
0.205945	0.189363
0.162420	0.156728
0.181529	0.181910
0.242038	0.193191
0.268577	0.203263
0.201699	0.204674
0.228238	0.222200
0.283439	0.251612
0.343949	0.281225
0.320594	0.269138
0.289809	0.301974
0.283439	0.276793
0.377919	0.279009
0.269639	0.297744
0.486200	0.307615
0.249469	0.318292
0.325902	0.303183
0.272824	0.308018
0.412951	0.347301
0.371550	0.327558
0.433121	0.358783
0.548832	0.351531
0.537155	0.359790
0.529724	0.340451
0.516985	0.325141
0.537155	0.325141
0.509554	0.329774
0.538217	0.361402
0.442675	0.367849
0.506369	0.390008
0.459660	0.354956
0.592357	0.363014
0.502123	0.335818
0.579618	0.375302
0.461783	0.373892
0.491507	0.400685
0.435244	0.408944
0.546709	0.415391
0.429936	0.380741
0.541401	0.385778
0.478769	0.391620
0.407643	0.387188
0.570064	0.417204
0.525478	0.380741
0.442675	0.366640
0.468153	0.380338
0.522293	0.381749
0.650743	0.365834
0.569002	0.369460
0.521231	0.385778
0.549894	0.397663
0.498938	0.405318
0.322718	0.410355
0.493631	0.394843
0.540340	0.376511
0.477707	0.404110
0.403397	0.394440
0.433121	0.346898
0.662420	0.404714
0.521231	0.380943
0.578556	0.393030
0.443737	0.390411
0.395966	0.396857
0.524416	0.377115
0.539278	0.402498
0.589172	0.363014
0.425690	0.380943
0.539278	0.371676
0.545648	0.378122
0.538217	0.326753
0.356688	0.348308
0.533970	0.343070
0.435244	0.369662
0.466030	0.353143
0.526539	0.400886
0.380042	0.374093
0.391720	0.383763
0.417197	0.377921
0.447983	0.368856
0.490446	0.373288
0.480892	0.438759
0.469214	0.372885
0.415074	0.366237
0.328025	0.356567
0.414013	0.352135
0.295117	0.381749
0.468153	0.346696
0.437367	0.373086
0.529724	0.381547
0.367304	0.359992
0.435244	0.353948
0.360934	0.344077
0.436306	0.364021
0.460722	0.332595
0.435244	0.370266
0.461783	0.359992
0.466030	0.349517
0.507431	0.369863
0.437367	0.332796
0.560510	0.345890
0.468153	0.333602
0.565817	0.328566
0.332272	0.340451
0.369427	0.321313
0.440552	0.338638
0.419321	0.334206
0.468153	0.333199
0.229299	0.309831
0.462845	0.303989
0.404459	0.295528
0.340764	0.301773
0.320594	0.296334
0.483015	0.314263
0.375796	0.293312
0.359873	0.300967
0.308917	0.303787
0.382166	0.329371
0.478769	0.316076
0.528662	0.305399
0.417197	0.287067
0.578556	0.290693
0.521231	0.286463
0.279193	0.299154
0.382166	0.296737
0.414013	0.267123
0.300425	0.267123
0.389597	0.254835
0.346072	0.274174
0.419321	0.281023
0.480892	0.280822
0.329087	0.274577
0.469214	0.278405
0.372611	0.276390
0.503185	0.271555
0.408705	0.277599
0.439490	0.277196
0.348195	0.307212
0.506369	0.319903
0.288747	0.312853
0.353503	0.336825
0.311040	0.330580
0.422505	0.373288
0.387473	0.350121
0.418259	0.350322
0.234607	0.344480
0.320594	0.302579
0.322718	0.298550
0.516985	0.278002
0.504246	0.262288
0.302548	0.270951
0.407643	0.261886
0.514862	0.254029
0.403397	0.288678
0.414013	0.274778
0.298301	0.242546
0.392781	0.295528
0.347134	0.267325
0.307856	0.241942
0.331210	0.240733
0.233546	0.245971
0.376858	0.256044
0.378981	0.236100
0.337580	0.239323
0.291932	0.255036
0.349257	0.246777
0.245223	0.202861
0.402335	0.263094
0.333333	0.275181
0.364119	0.222804
0.493631	0.228848
0.359873	0.230661
0.316348	0.247583
0.363057	0.214746
0.319533	0.219178
0.317410	0.252619
0.213376	0.210113
0.466030	0.260475
0.391720	0.247985
0.227176	0.202659
0.504246	0.168614
0.251592	0.191781
0.237792	0.213739
0.284501	0.203062
0.466030	0.203465
0.410828	0.215552
0.439490	0.207897
0.435244	0.187752
0.369427	0.211926
0.336518	0.188356
0.451168	0.178082
0.263270	0.191176
0.375796	0.182514
0.447983	0.187550
0.345011	0.208703
0.496815	0.183924
0.318471	0.169823
0.356688	0.186946
0.274947	0.198630
0.443737	0.197421
0.333333	0.198026
0.244161	0.162772
0.318471	0.196011
0.235669	0.205681
0.257962	0.174859
0.407643	0.217566
0.323779	0.220790
0.437367	0.198832
0.424628	0.202659
0.290870	0.202861
0.334395	0.186543
0.388535	0.187953
0.466030	0.201048
0.347134	0.177478
0.406582	0.190169
0.383227	0.177679
0.279193	0.174658
0.461783	0.197824
0.248408	0.194601
0.494692	0.185939
0.351380	0.183924
0.315287	0.159347
0.390658	0.181104
0.298301	0.195810
0.300425	0.184932
0.347134	0.163779
0.273885	0.183521
0.273885	0.178687
0.359873	0.199033
0.364119	0.172039
0.381104	0.168614
0.409766	0.187550
0.417197	0.170024
0.261146	0.162369
0.370488	0.176068
0.301486	0.147260
0.350318	0.156124
0.358811	0.138195
0.288747	0.163175
0.381104	0.150886
0.292994	0.145649
0.274947	0.138598
0.466030	0.148872
0.351380	0.146454
0.426752	0.141620
0.325902	0.160153
0.400212	0.163175
0.192144	0.137792
0.430998	0.151894
0.375796	0.146253
0.337580	0.172844
0.319533	0.165391
0.251592	0.171434
0.370488	0.171031
0.308917	0.171434
0.377919	0.185133
0.248408	0.157937
0.247346	0.162772
0.345011	0.154311
0.369427	0.139605
0.161359	0.108582
0.416136	0.114021
0.336518	0.134972
0.269639	0.120870
0.227176	0.126712
0.217622	0.149879
0.366242	0.125907
0.230361	0.123288
0.393843	0.146052
0.380042	0.122482
0.343949	0.132151
0.237792	0.128727
0.377919	0.129533
0.238854	0.131346
0.328025	0.136986
0.287686	0.117849
0.303609	0.144843
0.333333	0.138598
0.378981	0.153102
0.274947	0.168413
0.411890	0.162369
0.170913	0.140411
0.341826	0.141821
0.356688	0.158340
0.255839	0.119259
0.205945	0.129533
0.328025	0.142023
0.356688	0.139202
0.256900	0.118856
0.374735	0.122683
0.350318	0.119460
0.251592	0.124295
0.283439	0.106970
0.318471	0.109589
0.381104	0.113014
0.522293	0.127317
0.244161	0.108179
0.407643	0.133360
0.313163	0.115028
0.270701	0.116841
0.349257	0.147260
0.314225	0.161362
0.317410	0.142023
0.401274	0.141015
0.315287	0.127518
0.343949	0.154915
0.262208	0.131547
0.235669	0.115230
0.385350	0.150483
0.309979	0.125302
0.347134	0.131547
0.281316	0.129130
0.252654	0.132554
0.203822	0.147260
0.328025	0.153102
0.219745	0.139001
0.393843	0.171636
0.273885	0.165592
0.313163	0.150081
0.297240	0.128324
0.214437	0.130741
0.142251	0.135778
0.338641	0.121475
0.307856	0.116438
0.217622	0.106970
0.126327	0.093272
0.312102	0.137994
0.257962	0.143030
0.381104	0.136986
0.261146	0.167204
0.195329	0.156124
0.365180	0.156930
0.298301	0.136180
0.333333	0.150886
0.178344	0.120870
0.179406	0.124698
0.338641	0.111201
0.145435	0.123489
0.235669	0.118654
0.347134	0.108783
0.136943	0.083199
0.140127	0.083602
0.216561	0.093070
0.285563	0.095689
0.233546	0.103546
0.317410	0.107977
0.240977	0.121072
0.148620	0.130338
0.341826	0.127518
0.192144	0.097099
0.209130	0.105963
0.345011	0.102337
0.278132	0.103747
0.339703	0.089041
0.174098	0.095085
0.282378	0.103344
0.148620	0.078364
0.284501	0.093473
0.173036	0.082393
0.160297	0.075544
0.173036	0.072321
0.267516	0.066479
0.171975	0.064867
0.343949	0.052176
0.219745	0.060838
0.146497	0.068896
0.246285	0.049960
0.355626	0.042305
0.307856	0.032031
0.190021	0.041902
0.154989	0.033239
0.226115	0.040693
0.247346	0.042707
0.244161	0.031023
0.194268	0.044722
0.257962	0.057413
0.283439	0.051370
0.307856	0.040290
0.187898	0.022965
0.175159	0.016922
0.249469	0.012490
0.276008	0.043513
0.290870	0.029613
0.305732	0.035455
0.146497	0.020951
0.332272	0.032031
0.202760	0.050564
0.154989	0.026591
0.205945	0.046334
0.277070	0.030620
0.124204	0.018332
0.276008	0.012691
0.204883	0.009871
0.149682	0.032635
0.207006	0.061845
0.259023	0.044722
0.157113	0.051571
0.255839	0.055399
0.111465	0.064464
0.278132	0.057413
0.195329	0.055802
0.140127	0.061845
0.186837	0.076350
0.222930	0.073932
0.262208	0.071918
0.139066	0.066479
0.297240	0.099517
0.272824	0.125907
0.230361	0.119259
0.248408	0.134367
0.162420	0.128324
0.205945	0.144239
0.238854	0.137994
0.085987	0.137188
0.113588	0.151088
0.289809	0.188356
0.234607	0.154714
0.329087	0.154915
0.329087	0.149073
0.203822	0.159750
0.227176	0.169420
0.186837	0.158743
0.419321	0.195608
0.221868	0.218372
0.290870	0.213537
0.404459	0.232877
0.292994	0.225826
0.386412	0.227639
0.383227	0.293110
0.416136	0.264504
0.414013	0.279613
0.332272	0.274174
0.281316	0.295528
0.253715	0.293513
0.357749	0.286664
0.436306	0.314061
0.369427	0.304392
0.323779	0.323127
0.304671	0.326148
0.493631	0.328566
0.533970	0.352135
0.562633	0.387188
0.449045	0.363820
0.524416	0.353143
0.519108	0.340854
0.455414	0.345890
0.535032	0.371072
0.450106	0.425665
0.713376	0.406527
0.622081	0.386785
0.545648	0.381144
0.594480	0.344077
0.604034	0.381547
0.622081	0.377921
0.496815	0.386382
0.531847	0.402297
0.570064	0.414384
0.553079	0.420629
0.481953	0.388799
0.451168	0.412369
0.538217	0.415995
0.526539	0.411563
0.536093	0.409952
0.336518	0.388195
0.512739	0.386785
0.596603	0.384770
0.667728	0.384166
0.365180	0.387591
0.538217	0.395447
0.592357	0.410757
0.606157	0.414786
0.533970	0.396656
0.509554	0.407131
0.542463	0.422442
0.380042	0.391418
0.502123	0.387188
0.605096	0.359388
0.491507	0.394037
0.513800	0.372280
0.518047	0.374496
0.507431	0.405520
0.477707	0.381749
0.504246	0.386986
0.404459	0.388598
0.490446	0.385778
0.572187	0.375101
0.563694	0.341056
0.395966	0.380741
0.527601	0.405923
0.491507	0.379936
0.386412	0.389605
0.580679	0.365028
0.364119	0.366237
0.481953	0.396656
0.548832	0.380943
0.430998	0.395246
0.387473	0.384569
0.469214	0.384367
0.560510	0.371878
0.398089	0.400483
0.462845	0.393030
0.383227	0.388195
0.287686	0.360596
0.331210	0.337832
0.479830	0.376309
0.268577	0.373892
0.487261	0.353546
0.390658	0.328163
0.430998	0.373489
0.436306	0.381547
0.380042	0.354553
0.338641	0.348912
0.377919	0.335214
0.456476	0.322321
0.537155	0.362812
0.609342	0.352135
0.638004	0.325141
0.472399	0.349517
0.309979	0.360999
0.513800	0.318695
0.363057	0.317889
0.460722	0.329573
0.447983	0.335616
0.430998	0.300564
0.463907	0.327357
0.372611	0.298147
0.425690	0.320306
0.364119	0.319098
0.549894	0.310838
0.430998	0.304996
0.464968	0.286463
0.461783	0.279613
0.422505	0.295326
0.555202	0.305399
0.489384	0.328969
0.490446	0.328566
0.402335	0.316882
0.414013	0.308421
0.426752	0.298147
0.502123	0.291902
0.393843	0.316277
0.477707	0.277196
0.501062	0.329774
0.302548	0.312853
0.273885	0.276591
0.373673	0.298952
0.369427	0.284649
0.330149	0.285657
0.336518	0.264907
0.301486	0.280620
0.532909	0.284045
0.570064	0.271555
0.417197	0.268332
0.253715	0.294521
0.460722	0.272965
0.397028	0.286261
0.322718	0.312651
0.384289	0.301571
0.361996	0.285455
0.372611	0.306205
0.365180	0.289686
0.402335	0.324537
0.298301	0.303183
0.300425	0.306809
0.304671	0.298751
0.433121	0.279613
0.335456	0.318090
0.339703	0.299355
0.309979	0.302176
0.443737	0.299355
0.461783	0.290894
0.280255	0.286463
0.304671	0.264102
0.412951	0.263296
0.309979	0.249194
0.339703	0.283038
0.378981	0.275786
0.278132	0.268936
0.342887	0.264907
0.306794	0.231668
0.370488	0.267123
0.381104	0.254432
0.315287	0.255641
0.282378	0.227639
0.485138	0.254432
0.277070	0.251007
0.389597	0.245568
0.470276	0.269541
0.409766	0.234488
0.280255	0.203666
0.288747	0.211724
0.498938	0.226229
0.434183	0.218775
0.387473	0.211120
0.331210	0.243755
0.270701	0.224819
0.340764	0.229855
0.428875	0.237309
0.461783	0.202256
0.397028	0.215351
0.349257	0.210919
0.439490	0.204674
0.469214	0.214746
0.370488	0.219380
0.269639	0.198832
0.373673	0.208098
0.337580	0.193997
0.414013	0.203465
0.401274	0.197824
0.359873	0.205278
0.446921	0.200040
0.316348	0.202055
0.326964	0.169017
0.563694	0.178284
0.284501	0.203465
0.511677	0.187550
0.360934	0.213336
0.320594	0.201048
0.355626	0.188155
0.250531	0.180298
0.497877	0.189363
0.428875	0.197824
0.278132	0.175060
0.325902	0.200443
0.353503	0.221394
0.389597	0.199637
0.398089	0.212933
0.280255	0.199637
0.464968	0.220185
0.508493	0.207091
0.548832	0.201450
0.261146	0.192587
0.332272	0.176471
0.426752	0.189766
0.323779	0.205479
0.332272	0.168815
0.429936	0.185939
0.315287	0.186543
0.322718	0.197220
0.294055	0.178082
0.270701	0.146454
0.300425	0.175463
0.289809	0.173046
0.312102	0.142828
0.296178	0.212530
0.407643	0.181708
0.366242	0.201048
0.421444	0.188356
0.229299	0.195608
0.219745	0.172240
0.217622	0.178082
0.334395	0.208501
0.222930	0.160959
0.330149	0.154915
0.428875	0.171636
0.386412	0.155721
0.395966	0.153707
0.279193	0.148469
0.365180	0.140612
0.343949	0.169017
0.359873	0.141418
0.416136	0.124496
0.338641	0.133965
0.197452	0.120870
0.276008	0.137994
0.268577	0.120669
0.477707	0.160959
0.296178	0.153505
0.338641	0.179089
0.303609	0.150081
0.374735	0.166398
0.392781	0.173852
0.402335	0.178082
0.297240	0.181708
0.296178	0.176672
0.216561	0.176471
0.325902	0.162168
0.292994	0.174658
0.271762	0.164384
0.308917	0.127317
0.333333	0.152095
0.386412	0.128727
0.284501	0.119057
0.114650	0.122885
0.366242	0.115834
0.248408	0.123892
0.288747	0.130943
0.351380	0.127720
0.273885	0.122079
0.345011	0.147663
0.398089	0.127317
0.456476	0.108783
0.134820	0.127317
0.468153	0.121878
0.376858	0.137994
0.360934	0.119460
0.391720	0.153304
0.252654	0.152498
0.204883	0.143836
0.391720	0.170226
0.376858	0.158944
0.313163	0.129533
0.297240	0.134166
0.211253	0.125504
0.347134	0.130943
0.190021	0.126712
0.388535	0.158743
0.208068	0.122482
0.208068	0.134770
0.321656	0.159549
0.328025	0.140411
0.230361	0.122885
0.248408	0.124295
0.287686	0.125302
0.303609	0.128525
0.227176	0.107776
0.294055	0.126712
0.280255	0.148670
0.158174	0.131144
0.198514	0.136180
0.287686	0.132151
0.294055	0.142425
0.324841	0.136382
0.246285	0.141418
0.173036	0.135979
0.285563	0.164182
0.288747	0.150081
0.368365	0.130338
0.400212	0.129936
0.261146	0.124698
0.303609	0.154110
0.331210	0.128525
0.315287	0.149275
0.340764	0.144843
0.365180	0.130741
0.383227	0.146857
0.276008	0.147059
0.353503	0.148872
0.234607	0.118050
0.198514	0.123489
0.303609	0.110395
0.260085	0.137792
0.252654	0.118050
0.281316	0.140814
0.212314	0.118251
0.249469	0.172844
0.373673	0.170024
0.232484	0.163981
0.269639	0.135173
0.230361	0.122482
0.245223	0.137591
0.260085	0.144641
0.265393	0.154915
0.296178	0.135979
0.250531	0.113618
0.289809	0.131346
0.236730	0.118654
0.131635	0.117043
0.296178	0.121878
0.256900	0.102538
0.205945	0.104553
0.242038	0.094480
0.210191	0.104553
0.148620	0.086422
0.315287	0.122885
0.266454	0.107776
0.244161	0.118654
0.176221	0.096092
0.263270	0.110999
0.321656	0.106567
0.213376	0.103143
0.294055	0.091861
0.235669	0.119259
0.187898	0.090250
0.166667	0.104351
0.495754	0.103948
0.252654	0.105963
0.202760	0.076551
0.267516	0.094682
0.324841	0.084408
0.242038	0.073731
0.322718	0.052579
0.285563	0.064464
0.188960	0.056205
0.229299	0.059025
0.350318	0.049355
0.227176	0.059025
0.178344	0.044319
0.235669	0.032232
0.253715	0.030822
0.237792	0.038477
0.332272	0.039484
0.116773	0.027599
0.217622	0.047744
0.173036	0.028405
0.184713	0.026189
0.232484	0.034649
0.062633	0.024980
0.081741	0.029210
0.180467	0.013900
0.381104	0.042909
0.329087	0.028405
0.248408	0.020749
0.288747	0.034045
0.244161	0.027397
0.140127	0.037067
0.336518	0.036261
0.204883	0.039887
0.276008	0.022562
0.185775	0.006044
0.354565	0.009871
0.268577	0.060435
0.181529	0.038276
0.082803	0.059428
0.195329	0.054795
0.219745	0.072321
0.203822	0.050967
0.226115	0.054795
0.055202	0.047744
0.122081	0.066277
0.267516	0.060838
0.222930	0.069903
0.236730	0.086221
0.176221	0.098509
0.094480	0.102740
0.302548	0.095286
0.165605	0.114222
0.240977	0.126914
0.248408	0.136180
0.328025	0.140814
0.133758	0.132151
0.215499	0.124899
0.335456	0.137389
0.178344	0.142627
0.330149	0.164988
0.861996	0.163376
0.541401	0.154512
0.219745	0.176068
0.295117	0.202256
0.317410	0.209710
0.289809	0.205479
0.243100	0.231265
0.239915	0.230258
0.539278	0.254029
0.430998	0.236503
0.468153	0.266317
0.345011	0.261080
0.303609	0.282635
0.331210	0.301773
0.270701	0.287268
0.401274	0.310838
0.329087	0.326148
0.353503	0.301974
0.345011	0.290894
0.300425	0.321716
0.390658	0.338437
0.369427	0.370064
0.432059	0.334408
0.386412	0.367244
0.350318	0.373691
0.519108	0.377115
0.451168	0.355560
0.473461	0.366841
0.505308	0.384770
0.553079	0.375101
0.616773	0.441378
0.498938	0.425262
0.519108	0.454875
0.514862	0.421031
0.635881	0.465552
0.580679	0.418815
0.516985	0.423046
0.484076	0.410757
0.628450	0.441579
0.475584	0.443997
0.374735	0.437953
0.516985	0.430902
0.612527	0.449033
0.527601	0.417002
0.503185	0.408944
0.466030	0.441176
0.657113	0.414182
0.470276	0.398268
0.439490	0.373892
0.558386	0.415592
0.495754	0.421233
0.658174	0.409952
0.529724	0.432514
0.471338	0.433924
0.598726	0.401289
0.532909	0.367244
0.495754	0.446011
0.533970	0.432716
0.553079	0.388195
0.443737	0.381749
0.361996	0.440975
0.404459	0.404512
0.461783	0.388799
0.588110	0.400282
0.467091	0.362208
0.530786	0.379533
0.468153	0.379734
0.508493	0.373288
0.525478	0.371072
0.446921	0.349517
0.483015	0.398066
0.574310	0.383763
0.472399	0.383562
0.567941	0.395044
0.556263	0.376309
0.433121	0.368654
0.437367	0.346092
0.423567	0.368251
0.408705	0.371878
0.429936	0.373892
0.305732	0.364827
0.432059	0.383562
0.300425	0.382957
0.283439	0.343070
0.423567	0.354351
0.417197	0.347703
0.393843	0.385576
0.440552	0.359790
0.441614	0.341660
0.593418	0.348711
0.392781	0.398872
0.438429	0.393030
0.453291	0.423449
0.573248	0.376712
0.490446	0.359992
0.374735	0.383562
0.268577	0.361201
0.531847	0.378324
0.387473	0.342869
0.437367	0.333199
0.481953	0.356769
0.404459	0.336825
0.443737	0.353546
0.459660	0.349718
0.498938	0.328767
0.402335	0.304593
0.403397	0.322119
0.181529	0.313457
0.357749	0.308018
0.312102	0.323932
0.451168	0.315471
0.393843	0.323932
0.374735	0.303183
0.434183	0.306809
0.426752	0.330177
0.407643	0.298348
0.567941	0.323932
0.411890	0.326148
0.433121	0.286060
0.527601	0.315068
0.502123	0.292909
0.478769	0.267526
0.397028	0.309025
0.334395	0.300363
0.462845	0.301370
0.394904	0.272361
0.528662	0.278203
0.326964	0.291700
0.331210	0.291297
0.279193	0.298550
0.438429	0.297542
0.340764	0.252820
0.367304	0.267728
0.425690	0.302579
0.348195	0.287671
0.419321	0.299960
0.429936	0.304190
0.337580	0.291297
0.400212	0.271555
0.447983	0.301168
0.369427	0.286060
0.331210	0.303989
0.509554	0.307413
0.330149	0.288477
0.368365	0.292707
0.335456	0.291297
0.439490	0.293312
0.309979	0.264706
0.271762	0.298550
0.386412	0.324738
0.390658	0.282031
0.363057	0.286060
0.340764	0.282836
0.492569	0.285052
0.316348	0.285657
0.270701	0.268533
0.414013	0.290693
